CityId,X,Y
1100,3161.431165,557.5061322
1101,4740.760777,3103.601539
1102,899.4980112,736.2571308
1103,4410.247002,198.5307552
1104,4442.490693,982.7885856
1105,2961.952285,737.8128664
1106,2960.408282,169.8226324
1107,1127.117656,3331.267132
1108,4221.776268,2775.522495
1109,2561.628865,1696.924464
1110,3240.427988,2844.300578
1111,1950.057843,88.52733586
1112,4523.613126,2978.785813
1113,2271.318329,720.9162806
1114,1884.466124,694.5568884
1115,2504.105523,1003.30026
1116,2883.341409,673.8812344
1117,3679.136914,3184.122115
1118,3082.034428,979.6491219
1119,1349.407611,2721.250863
1120,670.0808887,395.6918015
1121,40.75199673,259.2330101
1122,3356.823547,160.0539823
1123,3019.975929,1266.859306
1124,3479.093636,2690.376185
1125,4693.800262,2733.890312
1126,558.9021814,3379.361059
1127,1636.880726,2061.217719
1128,3191.947405,1873.509665
1129,3187.808897,602.5541913
1130,3482.171541,2841.470873
1131,4263.650013,1795.86898
1132,4886.143665,1683.510111
1133,2154.564991,2267.17233
1134,4584.104675,787.7988209
1135,4782.752104,2524.522792
1136,4498.616371,1147.7619
1137,3627.879814,2825.895982
1138,4461.929145,2660.845937
1139,583.8710395,1530.915818
1140,4547.002814,1687.273859
1141,4902.208546,2176.323051
1142,4953.457333,3152.607249
1143,2170.20829,2274.393529
1144,2674.585381,2170.436954
1145,2529.974604,1399.410943
1146,680.2460547,802.6223902
1147,3650.954499,2067.787247
1148,1014.312037,3380.814672
1149,1174.437678,1046.458514
1150,3678.969867,3020.719672
1151,4565.191182,2259.001341
1152,4965.020892,3180.333815
1153,3508.832462,222.3841837
1154,1877.95546,2325.26013
1155,1554.900003,842.9512592
1156,2494.482531,2703.442426
1157,4572.385763,827.7274855
1158,2806.993724,2674.373066
1159,4503.41744,1611.912756
1160,4904.977449,2848.663893
1161,166.3877873,3218.224755
1162,3299.588747,2436.082285
1163,1668.750602,1658.838527
1164,46.1181334,181.9525207
1165,1061.738704,1052.409834
1166,595.0250491,1383.469404
1167,783.943202,1115.971326
1168,3407.230231,2573.490618
1169,4442.124972,1357.424358
1170,27.99218462,3035.565807
1171,877.559849,2289.672472
1172,2533.391112,1008.966774
1173,3047.028877,783.0012653
1174,3038.381953,3120.498931
1175,1660.245686,1261.009974
1176,1933.852884,3226.181344
1177,4804.117259,2985.673779
1178,4525.378814,2691.897557
1179,3134.916336,2849.728558
1180,4394.185458,444.553051
1181,1996.27416,1848.306362
1182,4364.817168,459.9118923
1183,4119.800876,3253.517788
1184,3292.364435,3223.265666
1185,4349.121183,876.2097962
1186,3070.504655,3009.862226
1187,4313.028989,1051.980784
1188,3024.206824,1230.74832
1189,2632.693885,745.6975299
1190,3550.770777,440.3227518
1191,513.2307736,2124.803522
1192,4219.018017,2787.770818
1193,4339.707399,1234.701236
1194,2233.964724,45.4676823
1195,3679.456494,802.7451847
1196,4570.222788,2735.64661
1197,2718.149186,2313.498662
1198,773.0023582,3021.121277
1199,4799.112229,3019.384406
