CityId,X,Y
1000,4537.576426,3293.089088
1001,1503.738164,819.0973701
1002,2423.425332,3139.900446
1003,4302.150325,466.0808874
1004,4064.566219,1991.736632
1005,2664.119888,1674.589854
1006,2760.008229,7.101254859
1007,3631.758838,3206.241976
1008,2211.240489,433.6043007
1009,326.9113621,2123.112861
1010,1547.039468,890.7228343
1011,4405.230766,1219.738289
1012,4627.749768,1688.48778
1013,765.8298861,1333.047337
1014,2545.336348,1404.554797
1015,565.7071396,1415.851974
1016,4533.722594,3126.9248
1017,4386.097982,83.50182847
1018,261.5465624,2516.649235
1019,3104.029191,3323.720651
1020,3598.211946,851.1421875
1021,1677.040229,2771.933038
1022,2139.611257,2373.349366
1023,4464.680998,175.8219127
1024,2367.719978,20.6743362
1025,1595.782809,2537.330514
1026,1826.032556,3152.555431
1027,4558.972316,2348.46841
1028,1516.917166,3291.818102
1029,3293.426403,2729.832672
1030,4152.765636,2770.637957
1031,2989.394251,1649.155339
1032,4356.254113,623.4759198
1033,2282.578176,1680.335553
1034,1651.72462,726.5246905
1035,673.6825515,3039.589045
1036,4213.159293,2655.432264
1037,1990.800078,938.6161717
1038,2861.339617,3112.989032
1039,1426.271729,3395.377686
1040,4641.569049,1203.174903
1041,4007.783945,2786.706067
1042,357.3796514,2596.409561
1043,1999.32042,1758.116283
1044,4576.316525,0.763239499
1045,2555.267464,1035.384586
1046,2948.343627,318.6737233
1047,1961.788258,63.40873523
1048,2541.49823,1595.808027
1049,43.13461331,3249.621853
1050,2258.913043,1435.513073
1051,3439.086424,310.1616418
1052,1691.060705,2046.667186
1053,4729.034419,3349.435593
1054,2477.601627,2080.986124
1055,2550.076422,880.6754358
1056,4450.055436,1895.633575
1057,3007.038706,1864.614331
1058,3879.43722,2143.555425
1059,3619.014067,3243.681927
1060,2691.203588,1027.113153
1061,967.1879537,3257.719436
1062,4530.420676,1779.22676
1063,3092.891057,1163.871577
1064,2455.388103,564.2335483
1065,1158.123345,2271.74541
1066,4453.03189,1144.356557
1067,4815.151049,2604.566932
1068,2194.377445,1401.552046
1069,2956.662408,305.6709806
1070,2530.834153,281.7964481
1071,147.0248845,3126.248369
1072,4360.04811,1406.158319
1073,3197.532159,1847.680329
1074,1266.749727,2139.54559
1075,3571.000477,465.8196459
1076,2994.219648,451.1494092
1077,4485.568517,1125.623924
1078,3633.756001,1999.315138
1079,1835.887087,2345.191404
1080,2303.090209,1687.439238
1081,4572.195653,496.727363
1082,2034.355163,169.4024555
1083,817.2606058,1369.488255
1084,2311.074074,1331.482478
1085,2503.984485,829.2169687
1086,547.0485099,2574.163376
1087,4551.69002,1524.855842
1088,1008.128045,2546.569312
1089,2090.152409,150.3055663
1090,3200.739657,1550.27976
1091,2720.093089,2937.545206
1092,4633.670635,890.4875611
1093,2809.724326,186.6553732
1094,2926.165597,607.1523805
1095,672.7221309,2320.261381
1096,3197.802616,2694.533849
1097,4894.529457,1641.494775
1098,1687.401,2495.991438
1099,172.2947595,3286.096257
