CityId,X,Y
800,4562.547833,2626.576192
801,4572.891712,54.02699791
802,4388.347088,725.5477577
803,1378.323722,3216.731544
804,793.7547107,2832.055839
805,203.2577306,3139.631593
806,1161.276401,2868.494927
807,4643.969511,1835.245664
808,5092.078505,2006.794404
809,3797.121489,3300.426998
810,615.8821938,3250.584207
811,927.9407381,795.1101976
812,4694.347788,2826.642553
813,2802.415606,331.6797339
814,1010.632699,1566.250439
815,4327.005205,1565.305861
816,4589.263304,2601.785036
817,3866.847269,3355.805644
818,4694.057426,3319.447159
819,589.3283292,1438.644795
820,4497.319632,1110.017043
821,1511.971279,744.9771838
822,2770.524146,993.3023306
823,4632.262785,1395.273884
824,4509.496067,141.6272613
825,4586.633621,2187.551641
826,2725.109219,1447.161867
827,2879.874406,652.4867914
828,596.6924365,3154.391513
829,3484.491787,2811.705745
830,2516.215004,126.2157077
831,3606.541662,1941.378373
832,4864.707197,2224.9449
833,3340.411699,2805.168756
834,2760.498699,741.657259
835,4944.526854,552.6742711
836,4757.368944,2069.579037
837,3224.873321,1644.927546
838,316.4992884,1856.254305
839,4449.971579,1092.915191
840,3025.863039,336.8792456
841,5075.096742,3249.207563
842,4299.180292,1789.786779
843,1696.638498,1984.633815
844,1715.80651,1278.96109
845,2598.580845,1607.141372
846,641.4369428,2675.430636
847,3807.142092,2999.652417
848,3061.940444,1606.384572
849,140.5372133,3230.787531
850,830.2115309,551.2649923
851,2578.280087,1734.331252
852,525.6039758,272.0680831
853,5013.182143,2823.496055
854,2701.685588,1384.410121
855,1097.23392,2799.915442
856,829.2401327,2066.81802
857,501.8757275,2303.159598
858,4209.604722,2973.263893
859,1638.607163,2793.159466
860,1373.157249,1238.43505
861,4429.137011,3235.086614
862,308.9403123,2297.115762
863,2523.766794,3144.489289
864,1168.766236,397.5703488
865,11.44010722,2769.676966
866,3555.252597,1053.255685
867,4550.811582,1123.605461
868,4200.951978,1980.709577
869,2364.218231,1269.522293
870,3317.994864,1942.683041
871,4445.224547,1041.649607
872,897.1778689,3306.630281
873,1248.908931,3123.381792
874,837.3690741,2847.007414
875,4609.994717,2324.174054
876,4211.450233,2740.689171
877,1655.587666,3378.51076
878,4420.237993,236.6976365
879,297.0226038,1917.163643
880,4073.313826,2878.304715
881,292.9533258,2701.576355
882,2942.937319,1095.567063
883,2544.197076,1314.336009
884,3246.010555,658.6136209
885,4364.932805,2383.733947
886,2584.299297,489.3167587
887,3858.987687,1927.001703
888,1549.717137,2498.367468
889,3219.820626,2292.56191
890,4053.774845,2246.218777
891,2171.421388,1128.437954
892,1969.193145,3317.493402
893,1381.28806,2469.518611
894,5003.370702,2629.324773
895,95.73752281,2304.99292
896,5022.500908,3164.193776
897,21.1142088,3384.441689
898,4867.707583,2229.851584
899,2673.434336,707.5690301
