CityId,X,Y
1500,2540.237867,298.2846515
1501,1950.123604,3326.629349
1502,4200.190005,2250.619045
1503,236.1473157,2535.732055
1504,4473.863889,110.2060696
1505,326.411179,2093.516717
1506,1382.034093,3307.105354
1507,2304.172195,1722.837431
1508,2163.742213,2470.022522
1509,997.5927254,2177.883736
1510,4997.758579,3000.031253
1511,4584.906769,1636.725041
1512,1781.265847,3000.108264
1513,916.7454279,3244.800694
1514,3866.553963,2831.541153
1515,963.2736431,528.3245478
1516,4893.565608,2345.83677
1517,3765.160765,2111.610511
1518,773.3707887,2370.488757
1519,4410.554457,1749.809008
1520,3752.730025,3255.078765
1521,2551.120099,210.8550396
1522,1609.604718,2304.960598
1523,2589.898907,2347.071414
1524,723.6729644,306.3546261
1525,1968.141804,452.5502868
1526,3009.463017,162.2890208
1527,4978.847182,2142.241066
1528,3030.164597,1749.441596
1529,3155.175008,2375.349301
1530,736.8039427,3115.711794
1531,4469.087249,1250.688713
1532,3612.35828,2087.527117
1533,3523.7906,2994.014004
1534,979.4464744,555.9001512
1535,2614.422892,1321.688855
1536,2437.049311,3289.809807
1537,2198.977575,144.1562151
1538,4033.859512,2140.617484
1539,2294.587369,3170.620591
1540,4370.904551,2567.67542
1541,3366.147233,1026.334458
1542,5088.049191,2473.890395
1543,4155.94441,2984.277365
1544,5078.790574,2644.011128
1545,3978.805077,3016.990041
1546,3582.5202,616.8422307
1547,2724.639884,2753.523043
1548,1356.692922,3113.432347
1549,4032.731306,3313.014904
1550,2549.212364,1633.811408
1551,1970.56936,2836.710832
1552,407.3090663,2510.621239
1553,3938.88689,2162.67235
1554,749.4399055,1078.241455
1555,1364.818988,382.0824179
1556,697.0977887,1076.374537
1557,423.2725424,2698.665652
1558,1733.281372,352.3593145
1559,5086.902897,3000.697994
1560,1890.159574,3020.51463
1561,3105.720198,1182.474297
1562,3288.34911,3085.913929
1563,1005.132656,1677.444416
1564,2917.119702,934.7250382
1565,2625.976738,1624.628354
1566,2380.432295,826.4231859
1567,4053.059692,753.6154604
1568,2976.204819,757.5912511
1569,2566.030407,1539.799787
1570,1103.094152,2305.526236
1571,2728.001208,1666.305571
1572,3227.870786,3281.600506
1573,1080.510342,1127.450996
1574,2292.40129,1737.182707
1575,3119.944037,3372.291837
1576,4382.958985,118.1894234
1577,1819.193157,2365.649615
1578,4783.665934,2446.600076
1579,776.0556467,1229.438787
1580,1977.735151,3366.162005
1581,1668.342799,1756.839178
1582,2165.383564,1912.98108
1583,1919.43962,2560.65271
1584,4437.941655,2219.67557
1585,1483.762275,2871.439603
1586,2769.271941,2370.201022
1587,4274.748937,3236.434028
1588,1139.033582,2437.622061
1589,3675.468897,548.2220638
1590,3179.298551,1566.399754
1591,1065.76143,1692.169575
1592,4569.209242,2338.379719
1593,4212.595331,2696.268816
1594,2282.486818,1316.605536
1595,4388.266112,2171.699411
1596,5081.290308,2206.556904
1597,2899.179062,1721.8321
1598,1787.886141,408.218132
1599,1431.163429,783.5008283
