CityId,X,Y
600,5064.4384,1634.866437
601,2949.486361,1600.367354
602,306.4097759,2452.364453
603,2423.126588,1703.771035
604,3346.028941,2221.061528
605,1961.412487,2908.831444
606,1553.026391,2321.845358
607,1763.100371,3018.946818
608,170.7335082,3009.343775
609,957.1743622,2486.63402
610,3968.195116,1891.103842
611,2003.252543,623.2831821
612,2545.156819,735.3941199
613,3079.627213,1264.368696
614,3395.28162,2778.304758
615,4587.880731,2750.310493
616,4983.750451,1645.336205
617,4613.492967,2330.873175
618,4901.230651,1927.36335
619,2731.980359,520.5212117
620,2534.944503,1341.727072
621,1394.864734,2279.606558
622,2212.0,1405.556552
623,398.2645079,3368.3756
624,766.0341404,2555.41849
625,489.986675,2568.751616
626,2261.478992,1774.844506
627,2489.73211,1328.320685
628,2857.497518,154.4110267
629,885.7846465,669.4402666
630,4820.391963,2436.0631
631,5015.037326,3153.895165
632,1802.369352,389.7450385
633,1481.799589,3196.246996
634,1597.91043,1791.503776
635,4464.411361,221.7871599
636,4971.439927,2126.325153
637,4290.196558,166.208548
638,2601.232227,1495.238842
639,69.73331225,2747.073091
640,1505.598599,1092.288882
641,5098.701331,3341.883299
642,3803.512132,2714.334937
643,5059.305452,3301.762966
644,855.195316,1154.545667
645,3238.148938,1771.704354
646,3015.43354,725.492638
647,4382.140761,1157.231314
648,974.2118196,2285.861427
649,404.2816029,2897.626619
650,4554.310948,143.5108208
651,4446.431636,1425.885865
652,4725.756215,2070.157568
653,1515.387605,2832.261154
654,716.4806896,502.2149469
655,3193.155303,1603.54643
656,1192.430844,402.286362
657,681.9960976,424.3627441
658,430.7453541,1035.980084
659,967.3706048,3274.915725
660,4227.304965,2830.347513
661,4329.192348,724.8089604
662,3067.402513,767.6841796
663,542.2549632,3360.33483
664,2774.380546,1573.912078
665,3621.833407,847.9004081
666,5012.917897,3271.400467
667,2604.362455,1671.059863
668,3280.68433,1727.176433
669,3057.162764,1414.963866
670,1018.403218,1076.821021
671,4177.363806,2413.576868
672,1309.568982,734.7050532
673,2904.231816,1358.946674
674,4880.049444,2550.689191
675,956.5742187,618.3706132
676,3547.892148,2425.279886
677,2241.124924,141.6357232
678,1103.97488,95.51873124
679,944.7799626,3036.442475
680,3669.8909,2076.323973
681,2955.827963,2830.252081
682,2137.179852,223.6512176
683,2650.546721,1691.241837
684,281.377254,2601.326277
685,851.3193598,3025.636804
686,3228.255054,2719.710991
687,32.95491653,2041.739128
688,1997.301818,943.2187681
689,668.386181,3260.79625
690,2431.923228,65.88571541
691,4892.27883,2451.095899
692,3133.167173,1082.311958
693,4803.693364,3261.387792
694,3562.029124,460.1641942
695,2515.249915,144.4133008
696,83.10184154,2818.748417
697,2050.966324,1358.52255
698,4672.951043,2749.260831
699,4705.248773,2309.384966
