CityId,X,Y
700,254.6049038,2752.018937
701,177.7138097,2796.619851
702,2837.052004,2776.619155
703,605.3365598,3203.455885
704,566.7345769,1387.370044
705,3710.700671,605.3715989
706,2741.956979,1800.56199
707,2286.093599,1969.0257
708,211.9070938,2909.269588
709,4454.948086,2740.005064
710,670.8306738,809.0902976
711,4418.886277,899.3496032
712,4788.162929,2068.852139
713,2590.026751,1388.165757
714,2132.130502,2829.203988
715,4351.414172,905.4053542
716,2905.990296,2675.070367
717,1064.721119,1976.862449
718,1443.227441,1666.495649
719,752.9230673,1303.130768
720,142.5435714,2372.559449
721,944.1745542,2657.170214
722,4646.195111,1285.818314
723,1240.30009,2532.865313
724,3176.79553,2254.863869
725,910.3462266,1152.51018
726,376.3058354,2576.701806
727,2690.173681,1478.617869
728,2620.464069,896.6905321
729,4615.134685,1930.530244
730,622.8074836,2843.673142
731,4752.999601,1979.657153
732,3133.836229,1244.873178
733,3002.091503,575.0024495
734,4427.757068,510.7769447
735,2938.162696,3325.624067
736,2899.277778,1773.445441
737,4348.712178,1576.912255
738,3442.472128,1714.355366
739,2554.582094,2480.293072
740,4637.468667,2719.842747
741,141.4401875,2387.520318
742,2129.455971,556.5843699
743,3411.539814,221.3881203
744,4379.054979,497.6025449
745,877.7765194,1219.48677
746,3953.310643,2871.413191
747,2451.313264,2705.591528
748,4482.753013,1841.748137
749,4812.811105,3078.624386
750,4191.048354,2678.229419
751,1075.240474,1139.369834
752,4460.370401,1407.839973
753,2532.256261,3297.186503
754,4681.181972,2280.225464
755,1988.75391,1805.36685
756,4187.171452,2274.125466
757,631.2857998,2560.143636
758,2697.430127,1479.278813
759,2479.203891,1679.258347
760,2969.31863,2630.807115
761,986.2372345,3229.438587
762,2640.133919,469.6114667
763,1024.831789,3272.345865
764,1632.800015,2274.492288
765,1421.219662,3201.75177
766,1799.471744,2171.792019
767,4552.998679,2104.937084
768,4856.14791,3313.844376
769,2943.187563,1535.36259
770,1461.594335,3217.448713
771,4545.488223,1184.718706
772,2655.729543,3350.364525
773,2312.883853,1184.225747
774,2377.95526,2321.344352
775,5019.085197,3385.740923
776,1578.607293,2862.879813
777,2183.236277,1687.17884
778,2155.651155,43.42499325
779,2451.589798,401.0070722
780,4471.906303,2084.125371
781,2596.208068,1347.880598
782,616.467316,3360.288807
783,3614.136187,3164.508251
784,2877.515629,1960.560379
785,721.5513524,3308.613942
786,4120.197583,2273.775762
787,3274.067597,1117.967628
788,151.861236,2837.702853
789,4536.04862,2306.420997
790,581.2816424,721.6772651
791,4349.713891,990.4822806
792,3104.340277,556.6917693
793,214.3639136,3117.608541
794,2674.615293,862.2369421
795,2658.846503,1096.021503
796,1482.465032,2176.347544
797,2117.029544,1228.023598
798,2577.151751,656.8470455
799,2481.311017,2233.174947
