CityId,X,Y
1200,2724.6875,1683.744052
1201,1622.306673,1948.632919
1202,4540.177972,3.068502006
1203,868.2340129,494.5599674
1204,4293.057448,771.7995242
1205,681.2640698,821.7096284
1206,2477.131525,2736.872583
1207,1428.592969,2444.589241
1208,2698.774588,1655.563195
1209,2050.848075,3333.143752
1210,302.991821,2521.983457
1211,2730.4354,1595.204843
1212,228.0586538,671.8768411
1213,3723.399868,1506.390543
1214,552.0604808,1318.145016
1215,664.1503724,2226.162263
1216,3025.019659,85.45604642
1217,4412.327555,825.3474297
1218,4594.498825,150.776426
1219,3644.504621,1894.151776
1220,803.6841055,3349.377515
1221,2624.067644,811.2210402
1222,4612.539818,2407.6586
1223,2573.011571,7.680367061
1224,2046.915469,2138.328104
1225,1891.72236,2234.398157
1226,4925.426043,2179.929739
1227,4795.198738,2640.089338
1228,3693.108983,3030.639023
1229,88.68806902,2435.871817
1230,4761.754066,2418.549189
1231,4286.346834,2046.006053
1232,4682.090024,3044.376546
1233,2548.218241,648.4590536
1234,4605.430723,1701.172236
1235,1658.46127,2554.534602
1236,696.5939269,3292.077533
1237,1137.101273,2671.003081
1238,2810.217165,1846.638203
1239,166.1134346,2221.621925
1240,4833.467846,3072.101471
1241,797.2143037,2051.471715
1242,4768.8679,2592.828788
1243,1884.402872,3017.100595
1244,1019.349191,3266.754221
1245,2859.932738,2455.936433
1246,2105.697693,1360.746527
1247,4612.49833,1844.542104
1248,3384.816796,2427.434764
1249,2804.46743,2154.649237
1250,2882.844975,661.4078359
1251,4733.022201,2505.556256
1252,4434.602611,1350.547389
1253,4629.280961,1374.370239
1254,2611.813557,2929.456791
1255,3353.101292,3299.597409
1256,4415.269844,1684.330624
1257,2101.854197,2600.646157
1258,1245.920131,2774.023331
1259,4968.923845,2285.665734
1260,2987.211021,3178.274578
1261,4583.946448,1745.465574
1262,3927.783947,2797.849019
1263,1955.785821,2160.708382
1264,2694.987647,1501.039196
1265,1734.820842,2112.173644
1266,3300.912736,2663.731163
1267,4554.226142,2160.509391
1268,298.7028743,1787.862906
1269,3600.169099,3253.829998
1270,4564.105192,72.41115126
1271,2503.39283,1237.659748
1272,5090.915327,2408.917241
1273,1015.224767,3259.516652
1274,510.2368127,2658.6881
1275,2420.406559,1304.623143
1276,4351.971007,571.4317237
1277,752.4523135,371.1885631
1278,4447.684069,1397.000877
1279,4286.206022,201.4738109
1280,1155.336497,3090.811608
1281,1987.178006,1236.972778
1282,947.9282695,2547.26774
1283,2726.897072,931.6767951
1284,4557.556773,3237.510062
1285,4662.745398,2786.450105
1286,2342.152748,2810.824265
1287,4882.403605,1790.090997
1288,3504.755654,2954.888877
1289,1846.100119,1377.282132
1290,2728.189395,527.9083422
1291,3763.72688,3354.683118
1292,1152.86378,1417.486763
1293,2110.362524,2839.1459
1294,1783.053421,1232.575582
1295,2514.365425,267.8489281
1296,970.8055726,2279.500752
1297,2826.094729,1579.301782
1298,2546.214373,1084.666715
1299,2381.410579,1532.637969
